../training_data/IMG/2019-09-04_09-11-10.159050.png,20.186312657358663,19.813687342641337,0,{}
../training_data/IMG/2019-09-04_09-11-10.264308.png,20.186312657358663,19.813687342641337,0,{}
../training_data/IMG/2019-09-04_09-11-10.369190.png,20.186312657358663,19.813687342641337,0,{}
../training_data/IMG/2019-09-04_09-11-10.474029.png,20.186312657358663,19.813687342641337,0,{}
../training_data/IMG/2019-09-04_09-11-10.578889.png,19.52986953536278,20.47013046463722,0,{}
../training_data/IMG/2019-09-04_09-11-10.683782.png,17.71953917753872,22.28046082246128,0,{}
../training_data/IMG/2019-09-04_09-11-10.788787.png,17.406118867780577,22.593881132219423,0,{}
../training_data/IMG/2019-09-04_09-11-10.893700.png,18.617074845502405,21.382925154497595,0,{}
../training_data/IMG/2019-09-04_09-11-10.998851.png,18.729076066224156,21.270923933775844,0,{}
../training_data/IMG/2019-09-04_09-11-11.103885.png,19.44655527580682,20.55344472419318,0,{}
../training_data/IMG/2019-09-04_09-11-11.208890.png,18.86549172198062,21.13450827801938,0,{}
../training_data/IMG/2019-09-04_09-11-11.313920.png,17.447928587777525,22.552071412222475,0,{}
../training_data/IMG/2019-09-04_09-11-11.418988.png,19.42244602121004,20.57755397878996,0,{}
../training_data/IMG/2019-09-04_09-11-11.523981.png,19.37117570763714,20.62882429236286,0,{}
../training_data/IMG/2019-09-04_09-11-11.629005.png,16.661173418783854,23.338826581216146,0,{}
../training_data/IMG/2019-09-04_09-11-11.734000.png,14.708628976882583,25.291371023117417,0,{}
../training_data/IMG/2019-09-04_09-11-11.839062.png,19.534447241931794,20.465552758068206,0,{}
../training_data/IMG/2019-09-04_09-11-11.944045.png,19.937590600442512,20.062409399557488,0,{}
../training_data/IMG/2019-09-04_09-11-12.049108.png,20.456092164492258,19.543907835507742,0,{}
../training_data/IMG/2019-09-04_09-11-12.154130.png,25.28526741435874,14.714732585641261,0,{}
../training_data/IMG/2019-09-04_09-11-12.259226.png,25.66826886396582,14.33173113603418,0,{}
../training_data/IMG/2019-09-04_09-11-12.364132.png,20.84702830548562,19.15297169451438,0,{}
../training_data/IMG/2019-09-04_09-11-12.469177.png,20.381933318074314,19.618066681925686,0,{}
../training_data/IMG/2019-09-04_09-11-12.574425.png,22.511787594415196,17.488212405584804,0,{}
../training_data/IMG/2019-09-04_09-11-12.679590.png,24.617227435721368,15.38277256427863,0,{}
../training_data/IMG/2019-09-04_09-11-12.784506.png,23.457541771572444,16.542458228427556,0,{}
../training_data/IMG/2019-09-04_09-11-12.889247.png,24.07431143663691,15.925688563363087,0,{}
../training_data/IMG/2019-09-04_09-11-12.994126.png,24.960250247959106,15.039749752040894,0,{}
../training_data/IMG/2019-09-04_09-11-13.099158.png,19.986724650949874,20.013275349050126,0,{}
../training_data/IMG/2019-09-04_09-11-13.204142.png,20.053864347295338,19.946135652704662,0,{}
../training_data/IMG/2019-09-04_09-11-13.308873.png,20.053864347295338,19.946135652704662,0,{}
../training_data/IMG/2019-09-04_09-11-13.413481.png,20.053864347295338,19.946135652704662,0,{}
../training_data/IMG/2019-09-04_09-11-13.518183.png,20.053864347295338,19.946135652704662,0,{}
